venueID,lat,lng,venue_descr,First_Category,Second_Category,Third_Category
9990,40.719623,-73.98857,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
27411,40.81048223764487,-73.94340162607139,Shop & Service,Retail,Retail,Retail
33661,40.820952,-73.910159,Moving Target,Travel and Transportation,Moving Target,Moving Target
14499,40.77246562909279,-73.9671277999878,Park,Landmarks and Outdoors,Park,Park
28668,40.77460206528266,-74.13264111809512,Professional & Other Places,Business and Professional Services,Business and Professional Services,Business and Professional Services
32783,40.73683206981667,-73.95580032987125,General Travel,Travel and Transportation,General Travel,General Travel
12796,40.707677,-74.0081495,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
26429,40.70913321662069,-74.00591510651303,Convenience Store,Retail,Convenience Store,Convenience Store
30408,40.74196465007561,-74.0009111038703,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
26058,40.70440003259175,-74.00905401844066,Jewelry Store,Retail,Fashion Retail,Jewelry Store
7652,40.80145843059635,-73.9674635690433,Park,Landmarks and Outdoors,Park,Park
3281,40.79917954514018,-73.97347284642332,Park,Landmarks and Outdoors,Park,Park
2133,40.774319,-73.988478,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
14834,40.79629345429031,-73.97049979852969,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
13645,40.798711368939735,-73.97332362117564,Sculpture Garden,Landmarks and Outdoors,Sculpture Garden,Sculpture Garden
32295,40.90865190040717,-74.09226507524035,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
10202,40.92451716666667,-74.103646,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
27937,40.88910368119211,-74.0683650970459,Restaurant,Dining and Drinking,Restaurant,Restaurant
10541,40.92571083,-74.09905893333334,Automotive Shop,Retail,Automotive Shop,Automotive Shop
8494,40.92607839076309,-74.09735270529153,Diner,Dining and Drinking,Restaurant,Diner
11071,40.91399904060109,-74.10849094390869,Gas Station / Garage,Travel and Transportation,Fuel Station,Fuel Station
16916,40.87867248057197,-74.10171178280933,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
32045,40.82710902214921,-73.9869715129134,Building,Landmarks and Outdoors,Structure,Structure
9933,40.69715259235731,-74.17551398277283,Diner,Dining and Drinking,Restaurant,Diner
32214,40.91914597615156,-74.08603010327383,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
19846,40.9081293083137,-74.12684333198217,Athletic & Sport,Sports and Recreation,Baseball,Baseball Field
8952,40.90588444275855,-74.13398874786786,Hardware Store,Retail,Hardware Store,Hardware Store
16099,40.94104386545976,-74.08929388158533,Cemetery,Community and Government,Cemetery,Cemetery
19241,40.91597197324275,-74.09969285420607,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
20159,40.917747,-74.057693,Sporting Goods Shop,Retail,Sporting Goods Retail,Sporting Goods Retail
18638,40.917861,-74.058125,Clothing Store,Retail,Fashion Retail,Shoe Store
2031,40.91792305645495,-74.05836582183838,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
20571,40.90089115333296,-74.11686452579879,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
11381,40.8763769,-74.06591741666666,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
21261,40.876751,-74.06579944,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
3686,40.85121557428245,-73.95206451416016,Bridge,Landmarks and Outdoors,Bridge,Bridge
21175,40.942878,-74.09942413333333,Building,Landmarks and Outdoors,Structure,Structure
29157,40.8888623858691,-74.06848274211092,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
1780,40.87285280745735,-74.02145422480906,Bar,Dining and Drinking,Bar,Bar
10572,40.923672,-74.106152,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
15764,40.916392,-74.099852,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
20657,40.92246294942589,-74.11531448364258,Train Station,Travel and Transportation,Transport Hub,Rail Station
4435,40.76147966168067,-74.07551050186157,Train Station,Travel and Transportation,Transport Hub,Rail Station
33068,40.758846660085474,-73.9895510673523,Bar,Dining and Drinking,Bar,Bar
31917,40.75750185721888,-73.98489971285876,Theater,Arts and Entertainment,Performing Arts Venue,Theater
2836,40.74982540095488,-73.98796319961548,Plaza,Landmarks and Outdoors,Plaza,Plaza
32702,40.88699484902034,-74.06684160232543,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
12035,40.91614489846025,-74.07550991315618,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
9813,40.94907990251373,-74.13823127746582,Hot Dog Joint,Dining and Drinking,Restaurant,Hot Dog Joint
14809,40.79981701959628,-73.79351377487183,Bridge,Landmarks and Outdoors,Bridge,Bridge
28187,40.91274423440274,-74.09555742425796,School,Community and Government,Education,Education
7662,40.85601972051855,-73.96592617034912,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
17775,40.86975,-73.95222,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
18708,40.86136716951302,-73.96993339061737,Bank,Business and Professional Services,Financial Service,Banking and Finance
3993,40.76117085825042,-74.01128768920898,Road,Travel and Transportation,Road,Road
22183,40.76203225371199,-73.98515224456787,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
1642,40.85262124066219,-73.96257909949104,Park,Landmarks and Outdoors,Park,Park
14539,40.89713572942124,-74.09898163555721,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
5468,40.90579352751887,-74.03098583221436,Mall,Retail,Shopping Mall,Shopping Mall
22625,40.87300251054165,-74.10425261952146,Performing Arts Venue,Sports and Recreation,Gym and Studio,Dance Studio
9499,40.89364071,-73.974124,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
24153,40.91891102676999,-74.11953706279834,General College & University,Community and Government,Education,College and University
31931,40.892523015497815,-73.94412490562479,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
8864,40.887145,-73.904555,Bar,Dining and Drinking,Bar,Bar
12422,40.88726162910461,-73.904543,Deli / Bodega,Dining and Drinking,Restaurant,Deli
24606,40.88981194959752,-73.89858747900968,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
249,40.745949,-73.977803,Bar,Dining and Drinking,Bar,Bar
11735,40.88723817923929,-73.90464305877686,College Academic Building,Community and Government,Education,College and University
6862,40.676829026053525,-73.96343804293127,Bar,Dining and Drinking,Bar,Bar
6796,40.884683,-73.899718,Bar,Dining and Drinking,Bar,Bar
35109,40.729428,-74.174494,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
8115,40.75589812757266,-73.98965161998106,Bookstore,Retail,Bookstore,Bookstore
34180,40.734770989672406,-74.1697096824646,BBQ Joint,Dining and Drinking,Restaurant,BBQ Joint
25963,40.71231548,-74.212766,School,Community and Government,Education,Education
35446,40.745579,-74.236289,Food & Drink Shop,Retail,Food and Beverage Retail,Food and Beverage Retail
9264,40.80661783692852,-73.94236262452286,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
35387,40.746552,-74.229563,BBQ Joint,Dining and Drinking,Restaurant,BBQ Joint
19374,40.71763164960495,-74.1921855795304,High School,Community and Government,Education,Primary and Secondary School
4585,40.76311362753669,-73.9844061505464,Theater,Arts and Entertainment,Performing Arts Venue,Theater
30272,40.75198479735332,-74.22378768388481,School,Community and Government,Education,Education
13663,40.660555887861165,-74.17174136107501,Mall,Retail,Shopping Mall,Shopping Mall
18371,40.66429840745589,-74.21084403991699,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
22470,40.70700160993094,-74.2097041211382,Clothing Store,Retail,Fashion Retail,Women's Store
6418,40.732267009830224,-74.06304359436035,Train Station,Travel and Transportation,Transport Hub,Rail Station
10960,40.68534186927494,-73.97375407830643,Theater,Arts and Entertainment,Performing Arts Venue,Indie Theater
7567,40.685218003801296,-73.99143642426719,Bar,Dining and Drinking,Bar,Lounge
21907,40.65016889724004,-73.94957542419434,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
17806,40.80774561312955,-73.94624880614921,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
29372,40.752742,-73.984947,Theater,Arts and Entertainment,Performing Arts Venue,Theater
20492,40.67981654480616,-73.94561737869883,Office,Business and Professional Services,Office,Coworking Space
31202,40.80631,-73.942012,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
11898,40.67263553046716,-74.20096814632416,Bar,Dining and Drinking,Bar,Bar
13350,40.77131904107963,-73.98927858804879,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
8910,40.81082529087862,-73.95243094600578,Fried Chicken Joint,Dining and Drinking,Restaurant,Fried Chicken Joint
27526,40.81074353312358,-73.95259740757663,Other Great Outdoors,Landmarks and Outdoors,Hiking Trail,Hiking Trail
18187,40.8190221196401,-73.95205210189614,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
15894,40.8188766755878,-73.9521956035402,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
22482,40.733835,-74.189458,School,Community and Government,Education,Education
8399,40.840080301582425,-73.94047737121582,BBQ Joint,Dining and Drinking,Restaurant,BBQ Joint
7890,40.84894322160766,-73.9369797706604,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
9117,40.83897641169423,-73.9418077468872,Bakery,Dining and Drinking,Bakery,Bakery
8205,40.7397655298919,-74.16732658160703,Theater,Arts and Entertainment,Performing Arts Venue,Theater
2671,40.74543104733995,-73.99851808849003,BBQ Joint,Dining and Drinking,Restaurant,BBQ Joint
18196,40.75671851634979,-74.16985988616943,Restaurant,Dining and Drinking,Restaurant,Restaurant
17060,40.73979049963877,-74.1727045717329,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
20202,40.73482160230144,-74.24892562181205,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
27103,40.74641521465466,-74.22919268843441,Bank,Business and Professional Services,Financial Service,Banking and Finance
35551,40.66970992668092,-74.2189155923926,Flower Shop,Retail,Flower Store,Flower Store
35067,40.719437,-74.211992,Park,Landmarks and Outdoors,Park,Park
23848,40.758039,-73.989254,Vegetarian / Vegan Restaurant,Dining and Drinking,Restaurant,Vegan and Vegetarian Restaurant
31759,40.725851,-73.994335,Theater,Arts and Entertainment,Performing Arts Venue,Indie Theater
17443,40.75180056363935,-73.97371964177138,Clothing Store,Retail,Fashion Retail,Women's Store
30172,40.75629482445485,-73.98789882659912,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
36267,40.60829783220055,-73.9614254053049,Medical Center,Health and Medicine,Physician,Doctor's Office
22190,40.73633689590124,-74.0058175526662,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
3047,40.729812319490144,-74.00070451379366,Bar,Dining and Drinking,Bar,Pub
9587,40.58532514916689,-73.95202340155454,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
4319,40.57655920236264,-73.9670205116272,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
19737,40.634472,-74.023619,Medical Center,Health and Medicine,Physician,Doctor's Office
5296,40.64671745617407,-74.02111530303955,Medical Center,Health and Medicine,Hospital,Hospital
5063,40.76900427024065,-73.98231983184814,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
907,40.74790144316556,-73.98689116651354,Korean Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
7762,40.76822422081554,-73.98223400115967,Furniture / Home Store,Retail,Furniture and Home Store,Furniture and Home Store
5335,40.748175434676654,-73.98756623268127,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
2883,40.74760293839914,-73.98625987220174,Korean Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
27026,40.70562922311935,-74.00100866021788,Beer Garden,Dining and Drinking,Bar,Beer Garden
10737,40.7595730799586,-73.98524405790694,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
14661,40.77018064,-73.98789707,College Academic Building,Community and Government,Education,College and University
1792,40.76806170936614,-73.98184776306152,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
17878,40.588100501390834,-73.98465293186112,Bakery,Dining and Drinking,Bakery,Bakery
1904,40.586663,-73.929092,Seafood Restaurant,Dining and Drinking,Restaurant,Seafood Restaurant
1999,40.583707,-73.9502539,Diner,Dining and Drinking,Restaurant,Diner
981,40.72439748364204,-73.98165136086156,Bar,Dining and Drinking,Bar,Hookah Bar
15754,40.586137977731234,-73.98802175204773,Deli / Bodega,Dining and Drinking,Restaurant,Deli
29415,40.77042621177839,-73.986976146698,Student Center,Community and Government,Education,College and University
27544,40.77032058288181,-73.98669719696045,College Academic Building,Community and Government,Education,College and University
3754,40.642451749369,-73.79061698913574,Airport,Travel and Transportation,Transport Hub,Airport
30564,40.647056676102,-73.78887990366975,Train Station,Travel and Transportation,Train,Train
4096,40.69902344282463,-73.81001472473143,Train Station,Travel and Transportation,Transport Hub,Rail Station
7640,40.601733,-73.993986,Middle Eastern Restaurant,Dining and Drinking,Restaurant,Middle Eastern Restaurant
1305,40.75688403086968,-73.9865630865097,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
2850,40.76072438207879,-73.98607622255768,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
23097,40.715756661237904,-73.9589744997343,Bar,Dining and Drinking,Bar,Sports Bar
3464,40.72196809845332,-73.95756248848197,Bowling Alley,Arts and Entertainment,Bowling Alley,Bowling Alley
11292,40.72114429824649,-73.95695686340332,Bar,Dining and Drinking,Bar,Whisky Bar
1786,40.75699374459088,-73.98907899856567,Movie Theater,Arts and Entertainment,Movie Theater,Movie Theater
595,40.757123775433385,-73.98948267102242,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
2101,40.57484790030712,-73.9616346359253,Beach,Landmarks and Outdoors,Beach,Beach
8097,40.74033515788259,-73.98317072883606,College Academic Building,Community and Government,Education,College and University
33122,40.77110060769805,-73.9898943901062,General College & University,Community and Government,Education,College and University
6616,40.76824635211091,-73.9854621427848,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
5691,40.76864674872412,-73.98086071014404,Park,Landmarks and Outdoors,Park,Park
17549,40.58369334433492,-73.94913612540984,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
32474,40.64603281980551,-74.0204500733279,Medical Center,Health and Medicine,Emergency Service,Emergency Room
20188,40.716352465964455,-74.00123820436912,Government Building,Community and Government,Government Building,Courthouse
2300,40.71313319579491,-74.01686951303458,Harbor / Marina,Landmarks and Outdoors,Harbor or Marina,Harbor or Marina
4739,40.74632626799265,-74.00862364051108,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
12187,40.707293614327504,-74.0182064929251,Plaza,Landmarks and Outdoors,Plaza,Plaza
13885,40.70497603381675,-74.01256012787448,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
