,venueID,category,nearby_same_category,total_nearby
23999,26908,Gym and Studio,94,4761
24017,4057,Health and Beauty Service,166,5302
24019,16861,Restaurant,1336,4235
24023,32394,Bar,492,4248
24024,18313,Restaurant,1434,4559
24026,5561,Cosmetics Store,71,6771
24030,26083,Cosmetics Store,68,6705
24039,3822,Restaurant,1641,5216
24041,2482,Restaurant,1337,4233
24044,37183,Gym and Studio,146,6176
24045,4980,Gym and Studio,103,5028
24049,27422,Boutique,49,5004
24051,28776,Restaurant,1438,4582
24052,15536,Bar,626,5728
24053,21825,Restaurant,1706,5658
24054,26998,Bar,527,5291
24058,28817,Restaurant,1543,4927
24059,5932,Health and Beauty Service,134,4445
24062,5628,Fashion Retail,224,5204
24079,3007,Restaurant,1467,4729
24080,19533,Health and Beauty Service,174,5372
24084,1902,Bar,563,4901
24097,8610,Fashion Retail,312,6670
24104,1099,Restaurant,1496,4806
24107,37145,Cosmetics Store,62,4857
24108,157,Restaurant,1692,5447
24109,6733,Bar,568,5010
24111,28055,Office,106,6003
24122,272,Restaurant,1755,5747
24124,2340,Bar,709,6422
24128,14283,Fashion Retail,235,5167
24129,29884,Health and Beauty Service,192,6386
24130,2140,Bar,597,5237
24131,11404,Boutique,26,4962
24132,17957,Office,98,5134
24142,9236,Boutique,46,4390
24143,3949,General Entertainment,50,4856
24145,20928,Education,112,5132
24151,30242,Bar,516,4563
24152,5272,Cosmetics Store,49,5038
24157,25495,"Cafe, Coffee, and Tea House",215,4676
24158,20617,Convention Center,7,5106
24161,33860,Cosmetics Store,70,6489
24169,5893,Cosmetics Store,67,6190
24170,27800,Structure,120,4860
24173,31496,Lodging,46,5450
24175,7490,Structure,113,4599
24177,18533,Education,167,6125
24178,29863,Restaurant,1573,5213
24179,30485,Bar,501,4365
24180,18335,Fashion Retail,233,5011
24182,7333,Restaurant,2004,6582
24183,35393,Fashion Retail,207,5286
24190,30928,Restaurant,1435,4567
24191,5602,Event Space,71,5137
24195,3698,Gym and Studio,86,4642
24200,13967,Health and Beauty Service,84,3150
24205,5,Performing Arts Venue,135,5710
24208,2572,"Cafe, Coffee, and Tea House",147,2917
24222,11704,Park,73,2817
24238,3261,Restaurant,1951,6463
24252,3087,Bar,596,5531
24268,24276,"Cafe, Coffee, and Tea House",276,5998
24269,7908,Restaurant,1999,6508
24311,1803,Restaurant,1630,5289
24317,1146,Bar,519,4628
24321,2191,Bar,96,1077
24323,2175,Breakfast Spot,11,5518
24339,22192,Bar,553,4833
24340,2567,Bar,522,4539
24343,2287,Bar,96,1109
24345,2750,Restaurant,1405,4410
24365,18274,Health and Beauty Service,118,4961
24366,22515,Bar,579,5085
24367,33766,Bar,496,4260
24368,1143,Bar,610,5263
24378,2292,Bar,626,5328
24381,840,Bar,605,5094
24407,2254,Bar,96,1074
24408,144,Bar,562,4861
24414,1174,Bar,564,4974
24417,1587,Bar,574,4953
24427,22931,Restaurant,1603,5149
24429,5616,Health and Beauty Service,151,4965
24434,20053,General Travel,6,4930
24443,32470,Restaurant,1346,4226
24444,29868,Restaurant,1760,5541
24448,4134,Food and Beverage Retail,54,988
24449,1209,Restaurant,1614,5249
24450,13790,Restaurant,1565,5024
24453,1544,Restaurant,1944,6372
24461,25978,Bar,42,607
24463,5551,"Cafe, Coffee, and Tea House",230,5024
24467,31106,Bakery,64,5051
24470,5157,Boutique,14,2054
24472,7271,Lodging,48,3117
24473,18644,Strip Club,5,4691
24480,26743,Bar,498,5044
24481,29699,Night Club,43,5499
24482,6243,Performing Arts Venue,212,5295
24485,3954,Restaurant,656,2361
24488,23643,Fashion Retail,237,5719
24497,15605,Restaurant,1472,4674
24503,6098,Art Gallery,56,5032
24504,11119,General Entertainment,54,4580
24505,906,Restaurant,1650,5277
24506,29940,Bar,569,5012
24507,1678,Bar,321,4112
24511,3140,Lodging,50,4571
24513,35040,Flower Store,1,4576
24517,35806,Bar,66,606
24518,4485,Restaurant,238,964
24521,9295,Hospital,2,620
24522,20827,Event Space,0,142
24523,13356,Park,1,141
24524,15293,Automotive Shop,3,109
24525,9752,Food and Beverage Retail,18,605
24526,14249,Restaurant,154,606
24528,8981,Financial Service,10,615
24530,18046,Miscellaneous Store,2,88
24532,18121,Breakfast Spot,0,99
24535,12813,Education,9,656
24536,20433,General Travel,2,232
24537,21292,Other Great Outdoors,6,202
24538,19261,Restaurant,40,182
24539,16111,Pharmacy,1,165
24540,5059,Restaurant,34,162
24542,16922,Restaurant,30,132
24544,10533,Department Store,1,166
24556,36230,States and Municipalities,3,969
24562,2955,Park,24,555
24563,18011,Education,9,584
24565,2910,Park,30,735
24567,6488,Restaurant,209,829
24570,12801,Park,1,85
24572,7609,Restaurant,29,120
24574,18507,Restaurant,30,144
24577,9946,Education,32,191
24578,29996,Other Great Outdoors,6,199
24580,21578,Snack Place,1,234
24590,4792,Record Store,4,900
24598,5389,Restaurant,233,955
24604,116,Restaurant,2060,6628
24605,23200,Fashion Retail,261,5039
24606,11510,Boutique,54,6621
24610,35954,Restaurant,1567,5177
24611,10147,Restaurant,1630,5317
24612,32418,Restaurant,245,847
24616,6628,Lodging,109,6554
24621,9022,Gym and Studio,149,6005
24622,18161,Stadium,1,808
24632,7961,Computers and Electronics Retail,47,6098
24633,6201,Restaurant,249,843
24636,21505,Bar,21,478
24637,1540,"Cafe, Coffee, and Tea House",258,5687
24638,4567,Restaurant,1984,6412
24640,398,Bar,151,861
24641,8709,Bar,147,853
24648,34243,Bar,130,881
24649,36767,Performing Arts Venue,19,590
24651,2626,"Cafe, Coffee, and Tea House",39,937
24654,310,Bar,649,5558
24660,1049,Bar,228,1134
24662,17821,Restaurant,254,879
24663,2834,Vintage and Thrift Store,6,866
24664,2503,"Cafe, Coffee, and Tea House",40,948
24665,1987,Donut Shop,0,848
24667,544,Bar,137,820
24668,23652,Restaurant,255,853
24673,3453,Restaurant,283,983
24677,25726,Field,3,2967
24679,40,Bar,534,4617
24681,9043,Library,1,825
24686,5571,Food Truck,4,1028
24690,6052,Fashion Retail,12,855
24697,7425,Lodging,116,6753
24702,11478,Restaurant,2046,6603
24708,1602,Bar,665,5677
24715,33276,Bar,622,6241
24717,1437,Bar,614,5196
24724,28927,Event Space,31,4845
24727,28061,Restaurant,278,964
24733,32344,Bar,686,5891
24734,26897,Office,50,2444
24735,13535,Health and Beauty Service,182,5779
24736,24212,Restaurant,622,2281
24739,29798,Restaurant,11,38
24741,36857,Office,85,4890
24743,28679,Restaurant,1750,5679
24744,11956,Physician,29,5722
24747,178,Restaurant,1516,5239
24749,3736,Restaurant,1490,5117
24751,362,Restaurant,1482,5156
24752,19093,Office,61,4276
24756,5196,Restaurant,1981,6479
24757,15516,Restaurant,1859,5927
24759,23876,Gym and Studio,114,5057
24761,2405,Dessert Shop,82,5231
24765,26286,Food Truck,68,5329
24766,1470,"Cafe, Coffee, and Tea House",259,5785
24769,14872,Emergency Service,4,6291
24775,7148,Restaurant,627,2294
24778,21191,Restaurant,713,2454
24782,4528,Bagel Shop,17,5342
24786,754,Restaurant,1243,4227
24791,19418,Restaurant,1465,4879
24792,5498,Pool Hall,4,5836
24794,24677,Bar,515,4443
24795,8737,Furniture and Home Store,29,4849
24796,19953,Cosmetics Store,50,5017
24803,2584,Bar,528,4680
24806,3836,Food and Beverage Retail,61,1091
24809,4272,Restaurant,1610,5192
24820,416,Restaurant,727,2553
24827,37557,Restaurant,1545,4906
24829,14680,Restaurant,1599,5178
24830,9334,Gym and Studio,136,5230
24831,20292,Office,134,6652
24851,5592,Restaurant,1977,6467
24853,21753,Restaurant,669,2342
24856,2268,Lodging,91,6518
24864,5324,"Cafe, Coffee, and Tea House",111,2301
24871,8539,Recycling Facility,0,4940
24882,27823,Water Sports,1,5032
24883,35933,Moving Target,0,165
24884,11711,Lodging,125,5697
24885,25944,Bar,476,5698
24888,2235,Restaurant,1618,5243
24889,12463,Restaurant,1722,5540
24890,5973,"Cafe, Coffee, and Tea House",235,5196
24892,13360,Bar,380,4614
24896,12233,Structure,110,4609
24897,4772,"Cafe, Coffee, and Tea House",251,5604
24901,2516,Gym and Studio,120,4987
24905,19345,"Cafe, Coffee, and Tea House",238,5288
24921,3081,Restaurant,1414,4944
24923,2805,Restaurant,389,1394
24934,3106,Restaurant,1462,4906
24936,528,Bar,509,6016
24938,6666,Restaurant,23,67
24951,7215,Gym and Studio,94,3742
24954,353,Bar,560,4938
24957,784,Food and Beverage Retail,103,4859
24958,29952,Restaurant,1483,4711
24959,29966,Fair,1,4698
24963,2378,Bar,561,4935
24979,30956,Fashion Retail,254,6181
24984,4078,Restaurant,888,3126
24990,10757,Bar,88,744
24991,723,Restaurant,1492,4740
24992,6158,"Cafe, Coffee, and Tea House",223,4543
24996,2242,Bar,522,4524
25011,3808,Restaurant,1587,5139
25012,8685,Lodging,21,1980
25013,24832,Restaurant,1274,4495
25014,1216,Restaurant,1467,5081
25016,8306,Restaurant,1660,5339
25018,34684,Restaurant,1616,5255
25020,36988,Bar,611,5347
25022,14348,Garden,4,5126
25023,36652,"Cafe, Coffee, and Tea House",237,5137
25026,4303,Restaurant,1674,5368
25045,23895,Restaurant,1686,5423
25046,856,Bar,696,6110
25051,34877,Restaurant,1345,4669
25054,4527,Restaurant,1431,4948
25055,21616,Restaurant,1471,5040
25066,72,Restaurant,1468,4837
25067,32650,Restaurant,1491,4726
25068,21081,Government Building,67,5127
25071,4467,Gym and Studio,134,5156
25075,2052,Bar,575,5004
25077,3638,Restaurant,1400,4818
25079,4513,Restaurant,1618,5251
25080,1665,Restaurant,1893,6047
25096,11936,Health and Beauty Service,185,5821
25103,6962,Food and Beverage Retail,95,5033
25109,16946,Furniture and Home Store,21,4604
25110,2681,Financial Service,89,4493
25111,29924,Restaurant,1368,4550
25112,27772,Pet Supplies Store,11,4531
25113,6523,Breakfast Spot,12,4529
25117,25424,"Cafe, Coffee, and Tea House",224,4643
25118,33392,Government Building,58,2514
25119,3245,Restaurant,1633,5604
25120,745,Restaurant,1617,5524
25121,9428,Food and Beverage Retail,48,696
25122,7722,Computers and Electronics Retail,32,4949
25123,5037,Pharmacy,71,4868
25126,10909,Financial Service,92,4437
25128,7412,Pharmacy,43,4423
25129,19570,Medical Center,5,4415
25130,9297,"Cafe, Coffee, and Tea House",229,4700
25131,5743,Food and Beverage Retail,93,4263
25133,4153,Furniture and Home Store,15,3506
25134,5211,Restaurant,1406,4661
25135,6182,Restaurant,1393,4660
25138,17235,Restaurant,1256,4239
25140,12346,Laundry Service,13,691
25145,28767,Restaurant,76,375
25146,14455,Restaurant,74,369
25150,9718,Restaurant,1339,4556
25153,34541,Restaurant,1351,4511
25161,12951,Pharmacy,70,4552
25167,3837,Furniture and Home Store,21,4657
25170,27571,Food and Beverage Retail,43,654
25171,31820,Food and Beverage Retail,24,372
25174,12987,Pet Supplies Store,3,648
25175,10990,Food and Beverage Retail,43,653
25177,21997,Restaurant,158,619
25179,13402,Cosmetics Store,62,5921
25181,16913,Bar,71,692
25183,3797,Government Building,7,855
25184,11678,Food and Beverage Retail,48,695
25185,20607,Food and Beverage Retail,25,372
25186,12279,Bar,15,341
25189,16558,Food and Beverage Retail,27,446
25190,3817,Bar,70,689
25194,2074,Restaurant,172,642
25197,35135,Restaurant,224,766
25198,16971,"Cafe, Coffee, and Tea House",39,911
25199,22755,Restaurant,179,663
25200,16120,Plaza,0,528
25202,16017,Financial Service,13,695
25203,2289,Bar,74,702
25204,16136,Restaurant,79,385
25205,4075,Restaurant,1579,4979
25214,8984,Restaurant,118,461
25217,17718,Restaurant,170,648
25221,32939,Restaurant,1333,4454
25228,15675,Health and Beauty Service,96,3875
25233,7198,Government Building,44,4713
25234,5307,Pharmacy,67,4774
25236,29919,Restaurant,1450,4825
25238,15315,Pharmacy,20,953
25246,3582,Restaurant,63,257
25262,12075,Pharmacy,10,439
25263,15227,Food and Beverage Retail,28,438
25266,4167,Restaurant,1457,4829
25278,11814,Restaurant,173,667
25287,4736,Pharmacy,73,4429
25288,7107,Pharmacy,13,699
25289,9234,Health and Beauty Service,23,560
25290,34283,General Travel,4,295
25291,5126,Restaurant,117,387
25292,22270,Pharmacy,5,389
25293,23409,Miscellaneous Store,4,391
25294,27886,Cosmetics Store,2,399
25295,34529,Fashion Retail,16,390
25300,32505,Other Great Outdoors,6,164
25303,14791,Other Great Outdoors,25,4458
25304,30825,Food Truck,67,5201
25305,28632,Dessert Shop,0,363
25306,34743,Dessert Shop,1,223
25309,19134,Education,16,1028
25314,34303,General Travel,1,559
25315,30728,Fuel Station,6,612
25326,5986,Restaurant,990,3489
25329,33940,"Cafe, Coffee, and Tea House",294,5891
25330,9608,Pharmacy,81,6605
25332,16494,Automotive Shop,12,456
25333,12989,Fuel Station,6,415
25334,13294,Financial Service,8,408
25335,8774,Government Building,3,269
25337,31025,Department Store,6,377
25338,31517,Fashion Retail,18,377
25341,18303,Dentist,0,443
25347,34634,Physician,5,465
25354,34271,General Travel,1,208
25356,27182,Health and Beauty Service,24,576
25358,33289,Health and Beauty Service,14,387
25360,31191,Park,10,194
25361,11516,Pharmacy,5,177
25363,31158,States and Municipalities,5,232
25368,14274,Restaurant,62,257
25371,31084,"Cafe, Coffee, and Tea House",282,6152
25373,3221,Pharmacy,73,6186
25377,8426,Shopping Mall,0,63
25378,3189,Performing Arts Venue,194,3795
25380,28527,Fashion Retail,18,386
25394,9860,Event Space,1,49
25403,34459,Automotive Shop,8,396
25427,33771,Restaurant,425,1382
25430,24954,"Cafe, Coffee, and Tea House",25,695
25437,7422,Pharmacy,5,313
25451,5241,Financial Service,9,389
25452,12304,Restaurant,118,384
25454,14787,Bagel Shop,3,232
25455,27794,Food and Beverage Retail,7,227
25464,15705,"Cafe, Coffee, and Tea House",7,229
25465,11003,Pharmacy,4,203
25466,28710,Fashion Retail,2,270
25468,35924,Education,7,238
25469,12281,Restaurant,72,269
25481,11771,"Cafe, Coffee, and Tea House",7,214
25486,13116,Restaurant,59,230
25488,22195,Financial Service,5,252
25490,28778,Business and Professional Services,1,247
25491,15611,Cosmetics Store,3,284
25509,13739,Pharmacy,4,207
25512,15524,Restaurant,64,248
25530,13315,Park,4,177
25531,4301,Department Store,1,265
25532,20279,Restaurant,72,269
25535,29917,Education,8,243
25546,25724,Library,0,204
25553,9481,Food and Beverage Retail,20,326
25581,3578,Dessert Shop,79,5911
25583,7049,Education,140,5819
25601,9194,Restaurant,721,2644
25602,35380,Museum,32,2581
25611,27754,Restaurant,1543,4793
25623,687,Restaurant,1634,5190
25628,7113,Fashion Retail,314,6504
25639,838,Restaurant,1717,5508
25642,6103,Health and Beauty Service,157,5808
25653,2324,"Cafe, Coffee, and Tea House",237,5147
25654,25398,Restaurant,2115,6729
25655,5574,Restaurant,447,1746
25667,3956,Restaurant,2094,6717
25671,30343,General Entertainment,72,4379
25679,6397,Restaurant,1262,4048
25683,11821,Dessert Shop,67,5267
25684,8666,Fashion Retail,209,5111
25685,2902,"Cafe, Coffee, and Tea House",240,5319
25698,3922,"Cafe, Coffee, and Tea House",270,5888
25708,637,Bakery,64,5543
25716,7305,Health and Beauty Service,139,4412
25718,794,Bar,606,5544
25719,33138,Fashion Retail,265,5591
25723,11957,Office,107,6022
25724,1894,Art Gallery,92,4865
25725,4211,Restaurant,123,425
25729,1265,Restaurant,1719,5710
25730,4721,Boutique,45,4524
25733,9148,States and Municipalities,6,1532
25735,14822,Sporting Goods Retail,40,6517
25741,2593,Bakery,69,5900
25743,12787,Sporting Goods Retail,3,426
25746,7231,Vintage and Thrift Store,23,5821
25750,891,Night Club,43,5396
25752,29656,Education,171,5722
25754,28105,Sporting Goods Retail,2,305
25759,26045,States and Municipalities,2,437
25767,26464,Performing Arts Venue,31,853
25769,6492,Restaurant,2032,6662
25774,36994,Boutique,16,1533
25777,10073,States and Municipalities,20,6607
25778,33825,Restaurant,145,523
25779,27450,Sporting Goods Retail,2,558
25782,1849,"Cafe, Coffee, and Tea House",246,5295
25783,809,Record Store,26,5530
25786,13102,Food and Beverage Retail,16,169
25787,26974,Restaurant,257,882
25788,29539,Performing Arts Venue,17,850
25793,586,Performing Arts Venue,210,5886
25799,21633,Restaurant,210,734
25802,19271,Shopping Mall,0,546
25804,22734,Bakery,13,704
25805,13554,Park,7,315
25807,11552,Night Club,43,4885
25809,36046,Bar,127,822
25810,37190,Performing Arts Venue,20,811
25813,34893,Restaurant,1527,5076
25814,31126,Art Gallery,83,5226
25826,7438,Restaurant,1789,6077
25827,12753,Cosmetics Store,59,5790
25829,8606,Performing Arts Venue,120,4972
25838,32129,Fashion Retail,278,6597
25848,5249,Performing Arts Venue,129,5240
25853,7731,Restaurant,1620,5646
25858,19224,States and Municipalities,17,6013
25863,6881,Restaurant,1575,5480
25865,1455,Restaurant,252,872
25870,19252,Restaurant,1646,5309
25871,13175,Newsstand,1,5463
25880,200,Bar,594,5287
25886,2711,Cosmetics Store,62,5878
25887,28821,Restaurant,1603,5008
25892,11812,Structure,58,2675
25894,36193,Restaurant,1571,5195
25897,32046,Event Space,44,4423
25900,11944,Structure,12,1647
25919,18051,Restaurant,330,1145
25921,27981,Fashion Retail,312,6766
25922,3368,Bar,318,3065
25924,23136,Bar,378,3447
25937,2657,Restaurant,1593,5053
25943,6997,Food and Beverage Retail,43,979
25944,15692,"Cafe, Coffee, and Tea House",43,995
25945,18334,Restaurant,1632,5258
25946,20850,Restaurant,1734,5517
25949,35285,Dessert Shop,77,5901
25961,14496,Restaurant,1883,6086
25969,18657,Lodging,33,4680
25970,24426,Restaurant,1475,4678
25972,4898,Bar,419,4682
25974,26325,Health and Beauty Service,4,92
25975,11770,Restaurant,18,81
25976,6319,Restaurant,31,151
25977,29192,Fashion Retail,116,2548
25978,11595,Basketball,0,1549
25983,20696,Park,82,2672
25984,28472,Food Truck,26,2675
25986,2842,"Cafe, Coffee, and Tea House",311,6430
25987,1578,Restaurant,1904,6061
25988,7886,Library,13,6493
25989,1397,Restaurant,1987,6474
25991,30537,Garden,2,3766
25992,9778,Pharmacy,30,2421
25995,12893,Restaurant,16,65
25997,28443,Furniture and Home Store,26,6045
25998,31895,Fashion Retail,303,6147
25999,27708,Food Truck,25,2496
26000,29123,Park,84,1519
26001,6554,"Cafe, Coffee, and Tea House",94,2118
26004,36462,Fuel Station,2,96
26007,25867,Park,80,2336
26011,10333,Pharmacy,93,6138
26016,23998,States and Municipalities,6,164
26029,28691,Food Truck,66,5773
26043,6149,Restaurant,568,2080
26044,16736,Structure,70,3391
26045,28701,Pharmacy,2,61
26047,22525,Donut Shop,1,86
26048,15175,Food Truck,0,79
26050,20145,Financial Service,2,67
26051,16081,"Cafe, Coffee, and Tea House",1,61
26055,28600,Food Truck,31,2666
26080,15082,Financial Service,73,5733
26083,21124,Restaurant,20,98
26095,14084,Bakery,57,6276
26098,27858,Food and Beverage Retail,3,81
26101,10500,Restaurant,17,63
26103,28349,Event Space,1,59
26122,18396,Computers and Electronics Retail,0,90
26136,26779,"Cafe, Coffee, and Tea House",255,5584
26139,25117,"Cafe, Coffee, and Tea House",1,117
26170,7599,Pharmacy,34,2427
26183,13494,Restaurant,18,81
26191,16520,Restaurant,1812,6147
26199,15455,Restaurant,19,71
26200,10334,Restaurant,19,88
26207,6408,Gym and Studio,134,4989
26240,12965,Restaurant,1477,5120
26242,4856,Lodging,124,5108
26259,5163,"Cafe, Coffee, and Tea House",118,2748
26263,7647,Financial Service,104,6129
26280,28549,Restaurant,14,63
26326,33849,Food and Beverage Retail,4,91
26349,7774,Restaurant,1896,6265
26357,24025,Financial Service,42,2526
26363,357,Bar,59,1364
26367,19491,Park,41,5477
26385,22864,Park,79,2831
26391,20881,Food and Beverage Retail,5,94
26396,5883,Lodging,128,6326
26420,25013,Pharmacy,72,5641
26425,9203,Financial Service,109,6247
26455,6095,Park,41,4922
26470,16258,Restaurant,1905,6056
26499,31384,Convenience Store,1,2479
26530,25694,Education,63,3185
26543,19053,Pharmacy,2,56
26578,6333,Lodging,128,6309
26590,26759,Spiritual Center,3,89
26591,15566,Food and Beverage Retail,3,89
26593,13397,Miscellaneous Store,1,77
26594,10571,Pharmacy,2,82
26609,18931,Physician,2,267
26610,21867,Restaurant,16,96
26613,16103,Health and Beauty Service,7,274
26614,15001,Physician,3,69
26615,28984,Restaurant,14,76
26625,34637,Dentist,1,273
